tweet_id,text,created_at,user_id,like_count,retweet_count,engagement_rate,lang,export_timestamp,dataset_version
2001127947810513259,Ini harga telor naik terus pemerintah jahanam,2025-12-17 03:10:56,1755711391783370752,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001127945218216363,"@leoniverze orang jahat bgt yak nyuruh"" yg kyk gitu, gapunya ati jirr ga mikir (klo ke pemerintah mah gpp) SEMANGAT TRUSS KAK ASH 😔😔🌷🌷",2025-12-17 03:10:55,1642495914286927873,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001127910145769589,"Target jelas dan progresnya sudah jalan Pembangunan SPPG di Papua memang menantang, tapi komitmen pemerintah patut diapresiasi demi pemerataan gizi anak-anak. https://t.co/FCWg2Mh1d9",2025-12-17 03:10:47,1369794059418497026,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001127902629261499,Pemerintah dan seluruh elemen masyarakat bergerak memberikan bantuan melalui posko maupun secara langsung ke wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/vvQoBh2rOi,2025-12-17 03:10:45,839095660246790145,1,1,0.007518796992481203,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121445427265698,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan di berbagai posko maupun secara langsung melalui darat dan udara #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/3m12KPxp9B,2025-12-17 02:45:06,1811005345499901952,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121439156723756,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan berbagai posko maupun secara langsung darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #menteridesapedulibencanasumatera @prabowo @YandriSusanto Ariza Patria https://t.co/PhUkeTS8Iz,2025-12-17 02:45:04,1636262493558554624,1,0,1.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121420160721075,"Tim Gabungan Penegakan Hukum Kehutanan bersama Balai Taman Nasional Berbak Sembilang (TNBS), TNI, Polri, dan pemerintah daerah memusnahkan kebun kelapa sawit ilegal seluas 98,8 hektare di dalam kawasan konservasi Taman Nasional Berbak Sembilang, Jambi. https://t.co/cHbo9yEg48",2025-12-17 02:45:00,68930552,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121415345659936,"Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan, untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/owD5JzeOSH",2025-12-17 02:44:59,1621015630593019904,1,0,0.0625,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121411713425665,"Kegiatan Kelompok Wanita Tani (KWT) Rempanga Lestari turut dihadiri langsung oleh Kepala Desa Rempanga sebagai wujud dukungan nyata pemerintah desa terhadap pemberdayaan perempuan. Melalui KWT, diharapkan tercipta kemandirian ekonomi keluarga sekaligus penguatan ketahanan pangan https://t.co/smOSR1z1Ra",2025-12-17 02:44:58,1355574407566032900,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121412820660566,"Lahh kan dari pemerintah indo harusnya wajib njir, kocak banget dah 😭",2025-12-17 02:44:58,1279376697343655939,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121374879014929,"Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko secara langsung melalui darat,udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/rdj5eDUEiO",2025-12-17 02:44:49,1753663924728475648,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121371800449472,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #MenteriDesaPeduliBencanaSumatera @prabowo @YandriSusanto @ArizaPatria https://t.co/W7v31T6xqv,2025-12-17 02:44:48,1985318991821508609,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121331744821533,Pemerintah dan seluruh elemen masyarakat memberikan bantuan melalui berbagai posko maupun secara langsung untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/hIiaKByfhs,2025-12-17 02:44:39,1917191683122647040,1,0,1.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121328066347193,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera @prabowo @YandriSusanto @ArizaPatra https://t.co/5ODIkf8rvi,2025-12-17 02:44:38,851802902,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121321938469026,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan secara langsung melalui darat dan udara untuk wilayah di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/yznb43waAz,2025-12-17 02:44:36,1917854908629561344,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121320059523348,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti berikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara u/ wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/Ov44KeKQCB,2025-12-17 02:44:36,1900573492518817793,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121292465172973,Pemerintah & seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat & udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera https://t.co/lUCjXPOIIc,2025-12-17 02:44:29,1985214051065221120,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001121270017208472,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana,2025-12-17 02:44:24,839006970577211392,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117608817648027,@STakiyah21908 Pemerintah kita terlalu gengsi,2025-12-17 02:29:51,947632364003368961,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117609828503803,Pemerintah&seluruh elemen masyarakat bergerak tiada henti memberikan bantuan mll berbagai posko maupun secara langsung drat n udr wil trisolasi bencana #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/fPrUI0hRR1,2025-12-17 02:29:51,1859241894670467072,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117604233216438,"@Goo9le_Fiv3 Ga ada jaminan bencana itu menjadi yg terakhir, ga ada action nyata dari pemerintah untuk mencabut semua izin pembabatan hutan dan kebun sawit, ancaman bencana sangat nyata dan akan menghantui semua korban, selamanya!",2025-12-17 02:29:50,1653431513508368384,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117578039865617,pemerintah & masyarakat bergerak tiada henti memberikan bantuan secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/LFCSKEG7xV,2025-12-17 02:29:44,1666229496696160258,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117576315982166,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/ncbgQrV1MZ,2025-12-17 02:29:43,940798237723758592,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117455578751121,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan ke wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/nMI1gutzca,2025-12-17 02:29:15,1221828191318228993,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117408686383172,Pemerintah dan masyarakat bergerak memberikan bantuan di wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/p9qvkPKcC7,2025-12-17 02:29:03,1615235518564012032,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117341338492992,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/N1iRNYTqiF,2025-12-17 02:28:47,1562858102,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117324154458373,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesa https://t.co/gmDIEtCngu,2025-12-17 02:28:43,1910833633583390721,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117290604241185,pemerintah indo satu kabinet beserta presiden dan wapresnya,2025-12-17 02:28:35,1094499599186710529,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117289350095293,Pemerintah dan seluruh elemen masyarakat bergerak memberikan bantuan untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/fsSIPwqQfF,2025-12-17 02:28:35,1862374126435852288,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001117275060109433,Pemerintah & seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko untuk wilayah terisolasi bencana di Sumatera. #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/1x701KG4qI,2025-12-17 02:28:31,1681496728888037377,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113913124061635,Pemerintah & masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara #KemendesPDTPeduliBencana #MenteriDesaPeduliBencana #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/6ExnMXpFE0,2025-12-17 02:15:10,848500385266323456,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113832857731526,@Hermoyliana @joorig107 @DjolaFix Aib pemerintah dan orang2 di dalamnya...😁😁,2025-12-17 02:14:51,1972560808317198336,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113800553193931,@45Fax32250 @kunley_drukpa Apa yang berlaku di Indonesh ini lah ... Kahwin haram dahulu 🤣 siapa desh sekarang. Woi Indon kamu komentar tidak paham bahasa alien tapi paham juga apa aku tuliskan hahaha bodoh simpan Indon. Pemerintah Indon taik hama bodoh https://t.co/8ppyDfTH9n,2025-12-17 02:14:43,1972598337011671040,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113795234816096,"beliau hanya satu dari banyaknya orang, ironis sekali. Ya Allah, indungi semua orang yang terdampak dari bencana alam dan pemerintah dzolim😭",2025-12-17 02:14:42,1568552305091543041,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113792940532204,Pemerintah melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #TPPPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/FcvyupzTng,2025-12-17 02:14:41,2724100632,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113750288654645,Pemerintah tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto https://t.co/U762bNjgnE,2025-12-17 02:14:31,1897091839314083840,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113736795607090,"Makasih buat kalian yang suka hina pemerintah sama speak up bantuan bencana banjir, jadinya mapel etika fisika aku lancar😭🥰 love u guys Kelompok gua gaguna banget, gua semua yg mikir sama ngerjain + mikir",2025-12-17 02:14:28,1846221901133500419,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113713290699003,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/rkQUknRo8e,2025-12-17 02:14:22,1853966065803665408,1,0,1.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113692713443681,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/Ltvxlwuj4h,2025-12-17 02:14:17,916631735093178368,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113660987752520,@Bambang18055179 @tempodotco Kedaulatan tertinggi berada di tangan rakyat. Pemerintah itu cuma kacung yang digaji dari jerih payah rakyat. Salah kalau bos nyuruh buruhnya untuk kerja? Enak banget makan gaji buta.,2025-12-17 02:14:10,258704292,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113641249333383,"Di mata pemerintah kita hanya angka, bukan jiwa",2025-12-17 02:14:05,752771632049975297,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113638397206908,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera. #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/rXUzfypEEc,2025-12-17 02:14:04,1614216600814751747,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113622748258304,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #PendampingDesaPeduliBencana https://t.co/vX8dzSw8Ly,2025-12-17 02:14:01,931736794562838529,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113596219273663,gue sbenermya mual tiap login akun ini😭😭 karna di akun ini berita ketololan pemerintah massive dan makin gong tiap di buka😭😭😭😭😭😭 tpi anjir klo gk baca berita kek orang tolol😭😭😭😭😭 makanya gue lebih aktif di akun kpop gueee😭😭😭😭😭,2025-12-17 02:13:54,1464425566082420745,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113582373855249,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduli #MenteriDesaPeduliBencanaSumatera @prabowo @YandriSusanto https://t.co/vjyo1QHliP,2025-12-17 02:13:51,1164215932719251457,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113570558533812,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/ygX1292mbN,2025-12-17 02:13:48,1607998612138754048,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001113562811605305,@KampusUpdate @Y_D_Y_P Eh? Pemerintah membuat keputusan rasional? https://t.co/AcEFMGZoj4,2025-12-17 02:13:46,120092914,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001110136027521349,"#Repost @kem_atrbpn . Halo #SobATRBPN, Kehadiran pemerintah melalui Reforma Agraria tidak berhenti pada pemberian akses atas tanah semata, tetapi juga diwujudkan melalui upaya membangun kekuatan bersama masyarakat. https://t.co/wLuZLZZ9Sj",2025-12-17 02:00:09,1165832682531479558,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001110126984618428,Pelaksanaan Penyusunan Draft MOU dan Perjanjian Kerja Sama Bapas Kelas I Bandar Lampung Dengan Pemerintah Kabupaten Lampung Selatan Dalam Mendukung Implementasi KUHP Nasional https://t.co/bsZg2HL2G7,2025-12-17 02:00:07,1240499659048538112,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001110095254409610,Komisi V DPR meminta pemerintah segera mempercepat upaya mitigasi bencana menyusul peringatan dari BMKG mengenai kemunculan tiga siklon di sekitar wilayah Indonesia #dpr #BMKG https://t.co/41i3mlbvIq,2025-12-17 02:00:00,1728987951345065984,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001110078578114580,"@Mdy_Asmara1701 Teruslah menggunduli hutan, keruk terus itu hutan2 sumatera. Silakan menyalahkan pemerintah pusat, tapi coba tengok bagaimana kinerja perangkat desa, pemda & pemprov kalian, sejauh mana effort mereka melestarikan lingkungan ? Apakah mereka melawan ataukah ternyata 1 kolam ?",2025-12-17 01:59:56,92552362,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001110060194578454,@Mythicalforest Cara membanding2kan bantuan orang lain dengan bantuan pemerintah. Indikasinya udah menuju Sumatra sebagai daerah tertindas,2025-12-17 01:59:51,1976271019699732480,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001110037490741274,@ARSIPAJA Kok ribet naik pangkat??? bencana aja blm ter tangani dgn baik!!! bukankah bencana adalah tanggung jawab pemerintah utk memulihkan keadaan???,2025-12-17 01:59:46,913569280658046977,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109957752803673,pemerintah dan seluruh masyarakat memberikan bantuan melalui posko maupun langsung melalui darat dan udara wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/PtttJnJbu6,2025-12-17 01:59:27,1210474741665976320,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109955974426927,Program MBG bukti nyata pemerintah serius kasih manfaat buat rakyat dan petugas. https://t.co/L0O8OfetsJ,2025-12-17 01:59:26,524165654,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109941168562627,"Di dunia yang ideal, dimana pemerintah menaati tata guna lahan, berpihak pada lingkungan dan masyarakat, dan tidak abai terhadap ilmu pengetahuan, ini bisa jadi bagus mengingat kondisi geografis Indonesia. Sayangnya, ini Indonesia, yang pejabatnya ... [isi sendiri].",2025-12-17 01:59:23,74671671,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109938148663599,"@MurtadhaOne1 Seperti biasa Ya Allah, semua pemerintah dzoliim azab dunia dulu ☺️ https://t.co/mAtrCr8i15",2025-12-17 01:59:22,1045872119945424897,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109919790162430,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera @prabowo https://t.co/CJsFqkoopc,2025-12-17 01:59:18,1952918733888077827,1,0,1.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109882020487227,Sinergi pemerintah pusat dan daerah ini diharapkan mempercepat pemutakhiran data pertanahan dan memperkuat pengelolaan ruang di Provinsi terluas di Indonesia.,2025-12-17 01:59:09,1512594544805638146,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109858888962487,Pemerintah membrikan bantuan secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/fAt11HesTo,2025-12-17 01:59:03,2787045059,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109842233376795,@tanzaniette @syah_andrians @Saa_Ila @imaqueennz Sdh segitu semua bergerak trs lu masih meragukan cb kasi ide lu hrs mesti apa pemerintah... Lu pikir utk mengatasi bencana bs diatasi dlm sehari 2 hari gt ??,2025-12-17 01:58:59,1123868420242591745,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109836952748415,Pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/n6S4sDii2a,2025-12-17 01:58:58,851186956297846785,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109832481570896,"Rakor ini menjadi ruang penting bagi Pemerintah Daerah se-Kalteng untuk berkonsultasi langsung terkait percepatan penyelesaian persoalan pertanahan, tumpang tindih kawasan, revisi RTRW, hingga penguatan RDTR dan LP2B guna mengendalikan alih fungsi lahan.",2025-12-17 01:58:57,1512594544805638146,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001109806061691005,Pemerintah & seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat & udara untuk wilayah terisolasi bencana di Sumatera #kemendespdtpedulibencana @prabowo @YandriSusanto @ArizaPatria,2025-12-17 01:58:51,1593227811736600577,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106371207630940,"@RecehinAjaid Bubarin pemerintah, ganti yang kompeten",2025-12-17 01:45:12,2903660701,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106331399545295,@enfpey @meidiocore Debat asia tenggara lebih seru soalnya sama-sama senasib pemerintah korup kwkwkkw,2025-12-17 01:45:02,1319120661730586625,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106316178415790,Penandatanganan nota kesepahaman antara Kejaksaan Tinggi Jawa Timur dan Pemerintah Provinsi Jawa Timur tentang Pelaksanaan Pidana Kerja Sosial Bagi Pelaku Tindak Pidana https://t.co/JJPm8pRG1t,2025-12-17 01:44:59,1288337290868092930,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106314253209783,"Eneg bgt ya Allah liat kelakuan pemerintah kita ini najis amit amit dahhh. Gitu ye efek makan uang haram, otak ama mulut kosong bisanya cuma nyakitin hati orang, udah gabisa berperilaku yg baik. Naudzubillahimindzalik. Semoga saya & keluarga dijauhkan dari adzab seperti ini.",2025-12-17 01:44:58,43307537,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106268019446202,pemerintah & seluruh elemn bergerak tiada henti berikan bant lewat bergai posko maupn langsng lewt darat & udara tuk wilyh terislasi benc di Sumatera #KemendesPDTPeduliBencana #MenteriDesaPeduliBencanaSumatera #PendampingDesaPeduliBencana @prabowo @YandriSusanto @ArizaPatria https://t.co/EuiBAJlwjq,2025-12-17 01:44:47,1598645551054327810,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106244162216448,Buruh Ancam Gugat Pemerintah ke PTUN Jika PP Pengupahan Jadi Dasar UMP 2026 https://t.co/Q98wTOyNCE,2025-12-17 01:44:42,124171593,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106235157045365,"Program MBG vibes positif, bukti nyata pemerintah hadir buat rakyat dan petugas. https://t.co/ZcKa1Kp07R",2025-12-17 01:44:39,530879716,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106198020403449,Pada Saat Ramai berbicara Pembangunan IKN saya sudah menulis betapa berbahayanya jika kemudian Pemerintah melakukan Pembukaan Lahan Hutan dalam skala besar - melakukan land clearing tanpa disertai Rencana Kerja yang jelas dan pasti - ada Kerusakan Tanah Permukaan #hening,2025-12-17 01:44:31,780554097388687360,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106179729317994,"pemerintah kalau ga bikin ide konyol, sekarat kah?",2025-12-17 01:44:26,1410147498220429320,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106147928105301,pemerintah dan seluruh elemen masyarakat bergerak tiada henti memberikan bantuan melalui berbagai posko maupun secara langsung melalui darat dan udara untuk wilayah terisolasi bencana di Sumatera #KemendesPDTPeduliBencana #MentriDesaPeduliBencanaSumatera https://t.co/I7cTFb5wfS,2025-12-17 01:44:19,920885918839353344,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106099962024379,"Pemerintah tertibkan 1,5 juta ha hutan. Izin dicabut, pengawasan dijanjikan. Apa dampaknya di lapangan? #HutanIndonesia #Lingkungan https://t.co/lfMEaDxlWl",2025-12-17 01:44:07,1787417069354696704,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001106009553866999,Ditambah lagi baca berita pemerintah yang salah kaprah behhh,2025-12-17 01:43:46,2235742699,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
2001105967640092885,#TemanPemilih KPU Kabupaten Brebes mengikuti Bimbingan Teknis Pengisian Kartu Kendali Sesuai dengan Keputusan KPU Nomor 855 Tahun 2025 tentang Pedoman Teknis Penyelenggaraan Sistem Pengendalian Intern Pemerintah di Komisi Pemilihan Umum. #KPUMelayani #kpubrebes https://t.co/KuZmnlVvKg,2025-12-17 01:43:36,3344155032,0,0,0.0,in,2025-12-18T06:37:26.217616,2025-12-18_063726_manual
